8131,"VIA DELLA POSTA","(11.065061 46.087791, 11.064545 46.0875, 11.064172 46.087291)"
8128,"VIA DEI MASI","(11.062586 46.084077, 11.062557 46.084026, 11.06248 46.084011, 11.062401 46.084019, 11.062335 46.084045, 11.062219 46.084115, 11.061445 46.08467, 11.061382 46.08471, 11.061339 46.084728, 11.061287 46.084739, 11.061226 46.084745, 11.061153 46.084744)"
8129,"VIA DEL MOLIN","(11.062586 46.084077, 11.06261 46.084066, 11.062643 46.084064, 11.062689 46.084066, 11.062777 46.084094, 11.062885 46.084139, 11.063035 46.084202, 11.063237 46.084283, 11.063364 46.084332, 11.063472 46.084361, 11.063593 46.084377, 11.063691 46.084381, 11.063839 46.084369, 11.064098 46.084334, 11.064188 46.084322, 11.064277 46.084303, 11.064327 46.08429, 11.0644 46.084264, 11.064494 46.084209)"
8137,"VIA DEI VOLTEI","(11.064525 46.085647, 11.064666 46.085683, 11.064778 46.085727, 11.064933 46.085794, 11.065079 46.085869, 11.065191 46.085914, 11.065345 46.085956, 11.06543 46.085975, 11.065534 46.085957, 11.065608 46.085854, 11.06568 46.085856, 11.065796 46.085878, 11.065861 46.085892, 11.065933 46.085904, 11.066098 46.085918, 11.066237 46.08591, 11.066376 46.085891, 11.066429 46.085879, 11.066503 46.085859, 11.066622 46.085829, 11.066716 46.085817, 11.066757 46.085817, 11.066795 46.085822, 11.06693 46.08586, 11.067092 46.085915, 11.06719 46.085952, 11.067465 46.086062, 11.067605 46.086122, 11.067701 46.086164, 11.067824 46.086211, 11.067934 46.086246, 11.06804 46.086267, 11.068174 46.086275, 11.068405 46.086311)"
8111,"VIA DELL'ANDRONA","(11.063201 46.08631, 11.063197 46.086393, 11.063174 46.086439, 11.063117 46.086546)"
8032,"VIA DELLE PIAZZE","(11.060833 46.07754, 11.060728 46.077282, 11.060606 46.077059, 11.060498 46.076891, 11.060374 46.076667, 11.060341 46.076537, 11.060335 46.07646, 11.060329 46.076389, 11.060317 46.076245, 11.060307 46.076128, 11.060305 46.076092, 11.060297 46.075962, 11.060283 46.07585)"
8000,"VIA DELLE ARE","(11.059629 46.073733, 11.059381 46.073766)"
8032,"VIA DELLE PIAZZE","(11.059381 46.073766, 11.059328 46.0735)"
8012,"VIA ALLA DOSSA","(11.062124 46.073502, 11.062204 46.073497, 11.062269 46.073491, 11.062342 46.073472, 11.062446 46.073442, 11.062541 46.073412)"
8012,"VIA ALLA DOSSA","(11.062541 46.073412, 11.062501 46.073366, 11.062449 46.073232, 11.062397 46.073061, 11.062348 46.072959, 11.062324 46.072921, 11.062316 46.072893)"
8001,"VIA DELLA BELINA","(11.061736 46.072255, 11.061877 46.07228, 11.062017 46.072294, 11.062173 46.072311, 11.062301 46.072316)"
8001,"VIA DELLA BELINA","(11.060948 46.07234, 11.06111 46.072292, 11.061227 46.07226, 11.06133 46.072233)"
8042,"PIAZZA DEL SACRO CUORE","(11.060948 46.07234, 11.060933 46.072323, 11.060882 46.072257, 11.060833 46.07228)"
8013,"VIA DEL DOSSOL","(11.057774 46.071042, 11.057857 46.071022, 11.057927 46.071013, 11.058155 46.070985, 11.058407 46.070939)"
8042,"PIAZZA DEL SACRO CUORE","(11.06058 46.07215, 11.060469 46.072237, 11.06039 46.072333)"
8023,"VIA DI MURA","(11.054818 46.070201, 11.054804 46.070289, 11.054762 46.070368, 11.054578 46.070636)"
8023,"VIA DI MURA","(11.054877 46.070195, 11.054968 46.070186, 11.05506 46.070189, 11.055146 46.070211)"
8003,"VIA DI BUNAGA","(11.05847 46.068469, 11.058485 46.068532, 11.058551 46.068608, 11.058673 46.068663, 11.058773 46.068719, 11.058862 46.068781, 11.058894 46.068835, 11.058923 46.06889, 11.058941 46.068926, 11.058948 46.06898, 11.058971 46.069524)"
8051,"VIA DEI TURCATI","(11.060032 46.071303, 11.060311 46.071267, 11.060551 46.071239, 11.060676 46.071212)"
8051,"VIA DEI TURCATI","(11.060032 46.071303, 11.060109 46.071314, 11.060218 46.071333, 11.06029 46.071351, 11.060329 46.071367, 11.060361 46.071387, 11.060386 46.071412, 11.060404 46.071438, 11.060415 46.071499, 11.060416 46.071563, 11.060412 46.071658, 11.060417 46.071701, 11.060431 46.071736, 11.060449 46.071772, 11.060478 46.071805, 11.060527 46.07185)"
8037,"VIA DEL PRAOL","(11.060676 46.071212, 11.060639 46.071191, 11.060513 46.071084, 11.060482 46.071063, 11.060444 46.071037, 11.06038 46.070925, 11.060345 46.070881)"
8041,"VIA DELLA RI","(11.061858 46.070544, 11.061692 46.070548, 11.061552 46.070593, 11.061515 46.070603)"
8012,"VIA ALLA DOSSA","(11.062344 46.072626, 11.062301 46.072316)"
8001,"VIA DELLA BELINA","(11.062301 46.072316, 11.062434 46.072311, 11.062627 46.072301)"
8012,"VIA ALLA DOSSA","(11.062344 46.072626, 11.062371 46.072595, 11.062409 46.072552, 11.062471 46.072489, 11.062627 46.072301)"
8012,"VIA ALLA DOSSA","(11.062316 46.072893, 11.062183 46.072928, 11.062058 46.072946, 11.061947 46.072949, 11.061857 46.072966)"
8012,"VIA ALLA DOSSA","(11.062316 46.072893, 11.062297 46.072775, 11.062323 46.07265, 11.062344 46.072626)"
8045,"VIA DEI SEGATI","(11.061857 46.072966, 11.06183 46.072918, 11.061809 46.072893, 11.061723 46.072769, 11.061705 46.072704, 11.06162 46.072559, 11.061533 46.072426, 11.061473 46.072353, 11.06133 46.072233)"
8657,"STRADA DEL PRA DEL BOTER","(11.063615 46.069143, 11.064189 46.069484, 11.064549 46.069693, 11.064678 46.069758, 11.06481 46.0698, 11.064924 46.06982, 11.065037 46.069828, 11.065154 46.069824, 11.065251 46.06981, 11.065342 46.069786, 11.065433 46.069755, 11.065551 46.069693, 11.065658 46.069612, 11.065741 46.06951, 11.06577 46.069448, 11.065786 46.069387, 11.065791 46.069309, 11.065784 46.069243, 11.065742 46.069094, 11.065663 46.068869, 11.065595 46.068681, 11.06553 46.06851, 11.065491 46.068335, 11.065491 46.068195, 11.065521 46.068042, 11.065639 46.067788, 11.065849 46.067363, 11.066018 46.06702, 11.06613 46.066825, 11.06619 46.066763, 11.06628 46.066692, 11.066368 46.066647, 11.066481 46.066606, 11.066594 46.066577, 11.066725 46.06656, 11.066838 46.066558, 11.06697 46.066571, 11.067079 46.066594, 11.067176 46.066625, 11.067268 46.066673, 11.067365 46.066743, 11.067547 46.066948, 11.06781 46.067286, 11.068218 46.067813, 11.068277 46.067889, 11.068652 46.068363, 11.068953 46.068727, 11.069085 46.068846, 11.069274 46.068976, 11.069483 46.069082, 11.069713 46.069177, 11.070175 46.069357, 11.070664 46.069547, 11.07096 46.069665, 11.071482 46.06987, 11.072288 46.070192, 11.07371 46.070738, 11.074016 46.070854, 11.074224 46.070913, 11.074391 46.070946, 11.074733 46.070999, 11.075119 46.071055, 11.075518 46.071114, 11.075833 46.071158, 11.076072 46.071197, 11.07621 46.071228, 11.076337 46.071266, 11.076474 46.071327, 11.076672 46.071427, 11.076969 46.071588, 11.077247 46.071746, 11.077421 46.071845, 11.077493 46.07188)"
8657,"STRADA DEL PRA DEL BOTER","(11.080513 46.066292, 11.080614 46.066116, 11.080748 46.065921, 11.080806 46.065864, 11.080875 46.065808, 11.081036 46.065735, 11.081203 46.065683, 11.081341 46.065635, 11.081433 46.065589, 11.08147 46.065556)"
8653,"STRADA DI VANEZE","(11.073445 46.052846, 11.073478 46.052796, 11.073508 46.052713, 11.073524 46.052617, 11.073529 46.05252, 11.07351 46.052416, 11.07347 46.052309, 11.073477 46.052237, 11.073497 46.052165, 11.073535 46.052079, 11.073555 46.052006, 11.073618 46.051537, 11.073619 46.051465, 11.073598 46.051429, 11.073542 46.051412, 11.073488 46.05142, 11.073451 46.051441, 11.073427 46.051491, 11.073388 46.051586, 11.073354 46.051672, 11.073317 46.051736, 11.073207 46.051909, 11.073147 46.052013, 11.073123 46.052059, 11.073102 46.052104, 11.073055 46.052213, 11.073033 46.052295, 11.073018 46.052344, 11.073002 46.052366, 11.072975 46.052381, 11.07294 46.052393, 11.072901 46.052393)"
8611,"STRADA DI CORNO - VANEZE","(11.072164 46.05024, 11.072167 46.050206, 11.072186 46.050172, 11.072233 46.050116, 11.072319 46.050071, 11.07243 46.050048, 11.072594 46.050038, 11.073113 46.050034, 11.073397 46.050037, 11.073527 46.050029, 11.073624 46.050017, 11.073688 46.049998, 11.07373 46.049968, 11.073737 46.049942, 11.073729 46.049886, 11.073629 46.049733, 11.073578 46.049675, 11.073547 46.049627, 11.073549 46.049576, 11.073591 46.049531, 11.073643 46.049507, 11.07374 46.049492, 11.073986 46.049492, 11.074118 46.049486, 11.074344 46.049448, 11.075245 46.049338, 11.075501 46.049299, 11.076052 46.049234, 11.076281 46.049249, 11.076586 46.049232, 11.077155 46.04921, 11.077615 46.049194, 11.077831 46.049187, 11.07807 46.049182, 11.078373 46.049184, 11.078506 46.049174, 11.078571 46.049149, 11.078638 46.049101, 11.078682 46.049049, 11.07875 46.048959, 11.078831 46.048824, 11.078894 46.04874, 11.078994 46.048654, 11.079063 46.048622, 11.079128 46.048613, 11.079267 46.04861, 11.079349 46.048621, 11.079406 46.048636, 11.079492 46.048693, 11.079561 46.048765, 11.079623 46.048858, 11.07973 46.049047, 11.07977 46.049116, 11.080026 46.049333, 11.080074 46.049363, 11.080183 46.049398, 11.080522 46.049414, 11.080661 46.049428, 11.08076 46.049477, 11.080906 46.049562, 11.081062 46.049619, 11.081247 46.049665, 11.081379 46.04969, 11.0815 46.049701, 11.081946 46.049695, 11.082185 46.049705, 11.082303 46.04972, 11.082411 46.049769, 11.082465 46.049842, 11.08251 46.049928, 11.082612 46.050042, 11.08271 46.050137, 11.082822 46.050235, 11.082874 46.050279, 11.082977 46.050374, 11.083059 46.050472, 11.083144 46.050583, 11.083258 46.050671, 11.083324 46.05071, 11.083387 46.050729, 11.083541 46.050746, 11.083785 46.050711, 11.083931 46.050684, 11.084022 46.050657, 11.084124 46.050579, 11.084174 46.050452, 11.084216 46.05034, 11.084281 46.050238, 11.084353 46.050178, 11.084431 46.050135, 11.084587 46.050084, 11.084665 46.050013, 11.084675 46.049972, 11.084711 46.049911, 11.084757 46.049862, 11.084764 46.049829, 11.084751 46.049685, 11.084747 46.049514, 11.08478 46.049102, 11.084795 46.048986, 11.084807 46.048917, 11.084824 46.048867, 11.084845 46.048834, 11.084873 46.048808, 11.08493 46.048784)"
8653,"STRADA DI VANEZE","(11.069128 46.050462, 11.069084 46.050243, 11.068984 46.049803, 11.068968 46.049778, 11.06895 46.049758, 11.068918 46.04975, 11.068886 46.049746, 11.068854 46.049752, 11.068827 46.049761, 11.068811 46.049779, 11.0688 46.049797, 11.068787 46.049842, 11.068786 46.049968, 11.068791 46.050031, 11.0688 46.050112, 11.068807 46.050266, 11.06882 46.050409, 11.068801 46.050454, 11.068772 46.050482)"
8066,"STRADA DEL NORGE","(11.064958 46.046699, 11.065012 46.046572, 11.065063 46.046449, 11.065148 46.046313, 11.065229 46.046204, 11.065313 46.046099, 11.065395 46.046017, 11.065515 46.045941, 11.065816 46.045784, 11.065832 46.045751, 11.065841 46.04572, 11.065825 46.04569)"
8046,"VIA DELLA SELVA DI VASON","(11.059901 46.044684, 11.05978 46.044599, 11.05961 46.044439, 11.059575 46.044426, 11.059527 46.044419, 11.059413 46.044414, 11.059362 46.044408, 11.059312 46.044395, 11.059203 46.044347, 11.059069 46.044265, 11.058958 46.04415, 11.058783 46.043949, 11.058703 46.043869, 11.058618 46.0438, 11.058525 46.043697, 11.058464 46.043616, 11.058397 46.043505, 11.058199 46.043243, 11.058049 46.043088, 11.057864 46.042929, 11.057653 46.042794, 11.057584 46.042743, 11.05731 46.042457, 11.057102 46.042224, 11.056997 46.042075, 11.056963 46.042014, 11.056947 46.041979, 11.056935 46.041943, 11.05693 46.041881, 11.05693 46.041735, 11.056946 46.041678, 11.056964 46.041608, 11.057064 46.041436, 11.057142 46.041272, 11.057234 46.041008, 11.057267 46.040969, 11.057315 46.040941, 11.057398 46.040922)"
8053,"STRADA DI VASON","(11.059789 46.041407, 11.059537 46.041422, 11.059434 46.041422, 11.059368 46.041416, 11.059309 46.041406, 11.059263 46.041393, 11.059166 46.041356, 11.059124 46.041333)"
8053,"STRADA DI VASON","(11.054088 46.037966, 11.05404 46.03789, 11.054006 46.037797, 11.054007 46.037701, 11.054022 46.037552, 11.054057 46.037228, 11.054095 46.036935, 11.054097 46.036755, 11.05406 46.036621, 11.054002 46.036518, 11.053907 46.036416, 11.053777 46.036324, 11.053044 46.035872, 11.052713 46.035669, 11.052419 46.035496, 11.052262 46.035395, 11.052155 46.035305, 11.051722 46.034864, 11.050381 46.033414, 11.050275 46.033312)"
8612,"STRADA COSTA CASTEGNARI","(11.094634 46.066763, 11.094655 46.066371, 11.09468 46.066292, 11.094722 46.06623, 11.094772 46.066159, 11.094838 46.066105, 11.094929 46.066061, 11.095207 46.065984, 11.09531 46.065945, 11.09553 46.065822)"
8600,"VIA ALTO SASSO","(11.096422 46.064506, 11.09649 46.064498, 11.096542 46.064502)"
8600,"VIA ALTO SASSO","(11.09675 46.064549, 11.097097 46.064733, 11.09721 46.064785, 11.097457 46.064886, 11.097502 46.064903)"
8623,"STRADA DEL MONTE BONDONE","(11.098297 46.066239, 11.098338 46.066197, 11.098424 46.066135, 11.098729 46.065928, 11.098778 46.065881, 11.098812 46.065838, 11.098835 46.065787, 11.098843 46.06574, 11.098845 46.065689, 11.09883 46.065637, 11.098808 46.065586, 11.098745 46.065515)"
0,"","(11.120853 46.033021, 11.12068 46.033457, 11.120504 46.033792)"
0,"","(11.122225 46.031448, 11.122223 46.031852, 11.122227 46.032131, 11.12222 46.03241, 11.122199 46.032953, 11.122181 46.033132, 11.122106 46.033407, 11.12208 46.033445, 11.122038 46.033479)"
0,"","(11.121361 46.030201, 11.121505 46.030279, 11.121666 46.030392, 11.121814 46.030539, 11.121906 46.030712, 11.121933 46.030803, 11.121953 46.030879, 11.121975 46.031004, 11.121987 46.031182, 11.122005 46.031433, 11.122032 46.031885, 11.122057 46.033397, 11.122038 46.033479)"
0,"","(11.121348 46.030272, 11.121204 46.030206, 11.121019 46.030153, 11.120808 46.030113, 11.120577 46.030095, 11.120566 46.030095, 11.120366 46.030105, 11.1202 46.030139, 11.120034 46.03018, 11.119874 46.03025, 11.119725 46.030333, 11.119585 46.030443, 11.119475 46.030546, 11.119429 46.030622, 11.119368 46.030739, 11.119331 46.03087, 11.119325 46.030994, 11.119353 46.031078, 11.11942 46.031198, 11.119518 46.031308, 11.119698 46.031425, 11.119893 46.031513, 11.120124 46.031566, 11.120352 46.031577, 11.120592 46.03155, 11.120867 46.031456, 11.121051 46.031335, 11.121147 46.031234, 11.121209 46.031144, 11.121311 46.03098, 11.121455 46.030706)"
6220,"VIA DELLE MARNIGHE","(11.140716 46.077143, 11.14027 46.077056, 11.139647 46.076828)"
6220,"VIA DELLE MARNIGHE","(11.140716 46.077143, 11.140868 46.076884, 11.140884 46.076857, 11.140981 46.076708)"
3511,"PIAZZALE C. RUSCONI","(11.117921 46.080718, 11.118363 46.080169, 11.118287 46.080139, 11.118125 46.080337, 11.117733 46.080192)"
1090,"VIA E. FERMI","(11.126751 46.046955, 11.126823 46.045995)"
1090,"VIA E. FERMI","(11.126751 46.046955, 11.125591 46.046937)"
850,"PIAZZA DEL CONCILIO","(11.117502 46.077477, 11.11806 46.077354, 11.118011 46.077234)"
7450,"VIA CASTEL DI PIETRAPIANA","(11.147705 46.052856, 11.148002 46.053068, 11.148186 46.053197, 11.148424 46.053458, 11.148611 46.05376, 11.148682 46.053971, 11.148689 46.053993, 11.148744 46.054298, 11.148784 46.054556)"
6471,"PIAZZA DI SAN DONA'","(11.139664 46.071142, 11.140087 46.071076)"
6471,"PIAZZA DI SAN DONA'","(11.140087 46.071076, 11.140063 46.071033)"
8608,"VIA ALLA CESA VECIA","(11.101346 46.061705, 11.101314 46.061605, 11.10127 46.061515, 11.10124 46.061451, 11.10121 46.06137, 11.101195 46.061309, 11.101183 46.061267, 11.101161 46.061218, 11.101146 46.061159, 11.101135 46.061128, 11.101131 46.061081, 11.101143 46.061002)"
8608,"VIA ALLA CESA VECIA","(11.101346 46.061705, 11.101377 46.061685, 11.101507 46.061637, 11.101884 46.061582)"
6260,"VIA MISSIONI AFRICANE","(11.126382 46.080053, 11.126491 46.079979, 11.126617 46.079913, 11.126721 46.079844, 11.126817 46.079774, 11.126846 46.079747, 11.126894 46.079697, 11.126924 46.07965, 11.126941 46.07961, 11.127054 46.079217, 11.127182 46.078796, 11.127236 46.078619, 11.127278 46.078483, 11.127312 46.078406, 11.127361 46.078333, 11.12754 46.078094, 11.127636 46.077956, 11.127999 46.077305, 11.128046 46.077197, 11.128133 46.076914, 11.12818 46.076572, 11.128194 46.076347, 11.128203 46.076153, 11.128222 46.075963, 11.12823 46.07592)"
8538,"VIC. DELLA POSTA VECCHIA","(11.11759 46.137148, 11.117751 46.137221)"
3511,"PIAZZALE C. RUSCONI","(11.117921 46.080718, 11.11793 46.080737, 11.118228 46.080856)"
3847,"VIA GEMMA DE GRESTI","(11.119234 46.088453, 11.118978 46.088395, 11.11809 46.088137, 11.117523 46.087973)"
2495,"VIA A. PRANZELORES","(11.119234 46.088453, 11.119369 46.088054, 11.119422 46.087914, 11.119535 46.087695, 11.119697 46.087424, 11.120387 46.086202, 11.120424 46.086116, 11.120429 46.08609, 11.120415 46.086041, 11.120397 46.086021, 11.120373 46.086006, 11.12025 46.085963, 11.120102 46.085925)"
8122,"VIA DI COLTURA","(11.066372 46.089105, 11.066472 46.089159, 11.06686 46.089386)"
8122,"VIA DI COLTURA","(11.06714 46.088522, 11.066372 46.089105)"
6003,"VIA BASSANO","(11.126814 46.080036, 11.126934 46.079871, 11.127024 46.079753)"
6003,"VIA BASSANO","(11.126437 46.080659, 11.126579 46.0804, 11.126727 46.08016, 11.126814 46.080036)"
6003,"VIA BASSANO","(11.126437 46.080659, 11.126311 46.080934, 11.126202 46.081212)"
6020,"VIA BELLAVISTA","(11.126998 46.081867, 11.127008 46.081906, 11.127076 46.082033)"
6020,"VIA BELLAVISTA","(11.126998 46.081867, 11.126983 46.081811, 11.126965 46.081722)"
2470,"LARGO PORTA NUOVA","(11.12672 46.067255, 11.126855 46.067216, 11.126788 46.067102, 11.126594 46.06716, 11.126492 46.067204)"
8463,"VIA DEL MALGAR","(11.118292 46.116259, 11.118074 46.116161, 11.117964 46.11612, 11.117832 46.116081, 11.117658 46.116042, 11.117545 46.116023, 11.117392 46.115997, 11.117341 46.115983, 11.117246 46.115928)"
8529,"PIAZZA T. SONTACCHI","(11.116752 46.115473, 11.116808 46.115505, 11.11699 46.115542)"
8215,"VIA DEL NARONCH","(11.04735 46.081567, 11.047421 46.081603, 11.04753 46.081686, 11.047817 46.081828, 11.047835 46.081839, 11.047878 46.081883, 11.047917 46.081967, 11.047928 46.08211, 11.047953 46.082286, 11.047977 46.082412, 11.048006 46.082506)"
8215,"VIA DEL NARONCH","(11.04735 46.081567, 11.047243 46.081528, 11.047165 46.081513, 11.047057 46.08151)"
7385,"VIA SPRE'","(11.15732 46.066427, 11.157069 46.066396)"
7485,"VIA DELLA RESISTENZA","(11.157069 46.066396, 11.157263 46.066458, 11.157571 46.066754, 11.15764 46.066849, 11.157685 46.066905)"
7485,"VIA DELLA RESISTENZA","(11.157685 46.066905, 11.156838 46.067095)"
7485,"VIA DELLA RESISTENZA","(11.157685 46.066905, 11.157755 46.066991, 11.157858 46.067101)"
7410,"SALITA SANT'AGATA","(11.156527 46.066374, 11.15648 46.066907)"
8540,"VIA DEL RIO PAPA","(11.13233 46.133652, 11.132349 46.133707, 11.132362 46.133754, 11.132377 46.1338, 11.132397 46.133851, 11.132283 46.134013)"
4068,"GIARDINO MICHELE DE FINIS","(11.128586 46.04766, 11.129216 46.047671)"
780,"VIA LA CLARINA","(11.127118 46.048539, 11.127036 46.048296, 11.12699 46.048144, 11.126969 46.048073, 11.126876 46.047988)"
780,"VIA LA CLARINA","(11.125422 46.049253, 11.12589 46.049294)"
780,"VIA LA CLARINA","(11.12589 46.049294, 11.126272 46.049317)"
1370,"VIA GOCCIADORO","(11.135184 46.054233, 11.135145 46.054287, 11.135094 46.054338, 11.135042 46.054361, 11.134976 46.054371, 11.134854 46.054369, 11.134694 46.054363, 11.134532 46.054353, 11.133927 46.054319, 11.133873 46.054316, 11.133776 46.054313, 11.133631 46.054316, 11.133506 46.054336, 11.133381 46.054406)"
8213,"STRADA DI SO' CA","(11.046243 46.083367, 11.046287 46.083293, 11.046332 46.083254, 11.046441 46.083195, 11.046492 46.08316, 11.046534 46.083127, 11.046579 46.083075, 11.046865 46.08271, 11.046946 46.082601)"
8213,"STRADA DI SO' CA","(11.046243 46.083367, 11.04629 46.083389, 11.046409 46.083457, 11.046478 46.083514, 11.04654 46.083583, 11.046598 46.083661, 11.046639 46.083763, 11.04665 46.08387, 11.046645 46.084119, 11.046632 46.084179, 11.046601 46.084264, 11.046467 46.084464, 11.046417 46.084511, 11.046285 46.084587, 11.045956 46.084716, 11.045906 46.08475, 11.045872 46.084785, 11.045796 46.084905, 11.045745 46.085026, 11.045524 46.0853, 11.045391 46.085558, 11.045339 46.085715, 11.045302 46.085788, 11.045286 46.08584, 11.045279 46.085925, 11.045354 46.086217, 11.045387 46.086452, 11.045395 46.086501, 11.045455 46.086578, 11.045514 46.08664, 11.045577 46.08669, 11.045902 46.086942, 11.045975 46.087004, 11.046018 46.087056, 11.046059 46.087116, 11.0461 46.087244, 11.046139 46.087426, 11.046189 46.087541, 11.04637 46.087845, 11.046454 46.088151, 11.046488 46.08822, 11.046545 46.088282, 11.046628 46.088309, 11.04668 46.088308, 11.047368 46.088215)"
8800,"VIA DEL PONTE","(11.112829 46.041929, 11.113727 46.042058)"
8800,"VIA DEL PONTE","(11.112829 46.041929, 11.112574 46.042804)"
8800,"VIA DEL PONTE","(11.11213 46.03955, 11.112305 46.039538, 11.11262 46.039693, 11.112766 46.039757, 11.113377 46.040053)"
8800,"VIA DEL PONTE","(11.113377 46.040053, 11.113303 46.040306)"
960,"PIAZZALE DIVISIONI ALPINE","(11.109683 46.071317, 11.109733 46.07132, 11.109848 46.071273, 11.110089 46.071152)"
820,"VICOLO COLICO","(11.120662 46.068818, 11.120688 46.068822, 11.120723 46.068826, 11.121221 46.06888)"
1565,"PIAZZETTA BRUNO LUNELLI","(11.125201 46.069586, 11.12558 46.069627)"
0,"","(11.132274 46.062683, 11.132268 46.062691, 11.132261 46.062697, 11.132246 46.062704, 11.132235 46.062707, 11.132222 46.06271, 11.132204 46.06271, 11.132187 46.062707, 11.132174 46.062704, 11.132161 46.062698)"
0,"","(11.132161 46.062698, 11.132153 46.062691, 11.132147 46.062684, 11.132144 46.062676, 11.132141 46.062668, 11.132141 46.062658, 11.132142 46.062647)"
0,"","(11.13225 46.06262, 11.13226 46.062625, 11.132269 46.062632, 11.132274 46.062639, 11.132279 46.062648)"
0,"","(11.132279 46.062648, 11.132281 46.062664, 11.132279 46.062673, 11.132274 46.062683)"
300,"VIA BEZZECCA","(11.132142 46.062647, 11.132044 46.062649, 11.131861 46.062688)"
7875,"LOCALITA' ACQUAVIVA","(11.12037 45.987422, 11.120309 45.987488, 11.120266 45.987513, 11.120151 45.987559, 11.119832 45.987648, 11.119709 45.987671, 11.119665 45.987684, 11.119567 45.987733, 11.118872 45.987923, 11.118836 45.987927, 11.118806 45.987921, 11.118774 45.987906, 11.118751 45.987883, 11.118728 45.987847, 11.118737 45.987704, 11.11873 45.987665, 11.118424 45.987171, 11.11838 45.987165, 11.118319 45.987175, 11.117675 45.987374)"
7875,"LOCALITA' ACQUAVIVA","(11.12037 45.987422, 11.12018 45.987108, 11.120027 45.986849, 11.119847 45.986543, 11.119646 45.9862, 11.119466 45.985896, 11.119249 45.985532, 11.119184 45.985403, 11.118735 45.98429, 11.118545 45.98376, 11.118394 45.98341, 11.118294 45.983246, 11.118208 45.983112, 11.117883 45.982659, 11.117558 45.982181)"
7875,"LOCALITA' ACQUAVIVA","(11.122956 45.99042, 11.122925 45.990364, 11.122844 45.990194, 11.122799 45.990123, 11.122749 45.99003, 11.122608 45.989772, 11.12243 45.989539, 11.122213 45.989268, 11.122024 45.989075, 11.121821 45.988908, 11.121617 45.988746, 11.121361 45.988534, 11.121125 45.988323, 11.120903 45.988052, 11.120657 45.987782, 11.120437 45.98752, 11.120384 45.987442, 11.12037 45.987422)"
7875,"LOCALITA' ACQUAVIVA","(11.122956 45.99042, 11.123157 45.990408, 11.123296 45.990433, 11.123713 45.99047, 11.123906 45.990474, 11.123964 45.990473, 11.124094 45.99046, 11.12425 45.990453)"
8056,"VIA DI VINCIA","(11.060177 46.073173, 11.060089 46.073185, 11.059918 46.073215, 11.059753 46.073236, 11.059588 46.073246, 11.059412 46.073246)"
6050,"VIA AI BOLLERI","(11.130485 46.093677, 11.130855 46.093819, 11.131148 46.093943, 11.131026 46.09411, 11.131137 46.094209)"
6050,"VIA AI BOLLERI","(11.130485 46.093677, 11.130616 46.093501, 11.130704 46.093436, 11.130883 46.093347, 11.130925 46.093327)"
8073,"PIAZZA PADRE RICCARDO","(11.057153 46.039253, 11.057702 46.039271)"
740,"VIA DELLA CERVARA","(11.127998 46.073173, 11.128016 46.073344, 11.128041 46.07347, 11.128078 46.073552, 11.128155 46.073672, 11.128367 46.073907)"
8703,"VIA DELL'IMPRESA","(11.11554 46.035962, 11.115462 46.035788, 11.115252 46.035328, 11.114784 46.034286, 11.114727 46.034167)"
5070,"VIA BOLZANO","(11.110901 46.101263, 11.110978 46.101175, 11.111079 46.100855, 11.111276 46.100263, 11.111343 46.100187, 11.111416 46.100065, 11.111497 46.09998)"
3824,"VIA DI SAN VINCENZO","(11.132728 46.029466, 11.13219 46.029502, 11.13204 46.029511, 11.131741 46.029513, 11.130539 46.0295)"
3824,"VIA DI SAN VINCENZO","(11.132728 46.029466, 11.132681 46.029267, 11.132502 46.028573, 11.132357 46.027995, 11.132289 46.027744, 11.132268 46.027421, 11.132289 46.02729, 11.132343 46.027075, 11.132468 46.026608, 11.132494 46.026512, 11.132699 46.025771, 11.13273 46.025613)"
7685,"PONTE DI MESIANO","(11.140072 46.069633, 11.140356 46.06932)"
3020,"VIA SANTI COSMA E DAMIANO","(11.102866 46.081995, 11.103241 46.081996)"
690,"LOCALITA' DI CENTA","(11.105425 46.081985, 11.105857 46.081899, 11.106007 46.08187, 11.10626 46.081865, 11.106464 46.081865, 11.10666 46.081864, 11.106772 46.08186, 11.106836 46.081852, 11.106881 46.081837, 11.107099 46.081737, 11.107203 46.081691, 11.107313 46.081646, 11.107527 46.081576, 11.107591 46.081548, 11.10764 46.081513, 11.107672 46.081479, 11.107707 46.081435, 11.107758 46.081337, 11.10784 46.081164, 11.107931 46.080972, 11.108046 46.080719, 11.10811 46.080572, 11.108161 46.080469, 11.108231 46.080344, 11.108308 46.080239, 11.108421 46.080108, 11.108564 46.079948, 11.108682 46.079826, 11.108842 46.079683, 11.108954 46.079607, 11.109162 46.07947, 11.109348 46.079352, 11.109478 46.079241, 11.109604 46.079096, 11.109669 46.078989, 11.109702 46.07887, 11.109718 46.078726, 11.109717 46.078516, 11.109776 46.078448, 11.109975 46.078332, 11.110442 46.078105, 11.110746 46.077926, 11.110912 46.077801)"
400,"VIA DEL BRENNERO","(11.113471 46.09488, 11.11359 46.094674, 11.113626 46.09461)"
5070,"VIA BOLZANO","(11.113564 46.094894, 11.113334 46.095298, 11.113239 46.095468)"
2470,"LARGO PORTA NUOVA","(11.12672 46.067255, 11.126735 46.067277, 11.126747 46.0673, 11.126755 46.067328, 11.12676 46.067364, 11.126759 46.067385, 11.126754 46.067407, 11.126742 46.06743, 11.126731 46.067445)"
